Komentar,Sentimen
 Resesi ekonomi Indonesia mulai terasa Banyak terjadi PHK massal beberapa perusahaan besar ,Negatif
 Jika kita kembali tahun Indonesia mengalami resesi karena terjadi kontraksi ekonomi selama dua kuartal berturut turut Dan tahun yang sama banyak terjadi eifisiensi pada industri yang terdampak nyuk saksikan video berikut yuk ,Negatif
 Sejak diumumkannya kemungkinan resesi menghantam Indonesia hal itu membuat masyarakat mulai panik Terutama saat ini harga pangan dan energi juga mulai mengalami kenaikan Salah satu biaya yang sering terasa peningkatannya yaitu listrik ,Negatif
 blg tidak pasti kadrun Dia ngk tau Indonesia lolos resesi ekonomi ,Negatif
 Ancaman resesi ekonomi menghantui dunia tidak terkecuali negara berkembang seperti Indonesia ,Negatif
 apakah indonesia bisa bertahan dari resesi tahun sebenarnya bisa karena Soeharto sudah menempatkan sektor pertanian peternakan dan sektor kerakyatan Era sudah menempatkan sektor UMKM massal era Jokowi gue ragu karena infrakstruktur tak ada gunanya ,Negatif
 Dampak resesi perekonomian Indonesia tidak terlalu besar ,Negatif
 tangan Jokowi Tukang Kayu Kurus ekonomi Indonesia jauh dari resesi nBayangkan jika presiden Kadrun Anie JKT aja diobok smp anccuur berantakan APBD nguap tnp bekas tnp pembangunan nHalo Fakar Ekonomi Qadrun ,Negatif
 VOC pernah jaya Indonesia sbg penjajah segala kekuasaan tak terbatas menguras sumber daya indonesia sesuka suka hatinya itu pun hancur berantakan gara KKN gila gilaan nDemikian juga NKRI jika KKN terus tak terkendali tanpa resesi pun NKRI akan gulung tikar juga ,Negatif
 PARA AHLI EKONOMI PAHAM SEMUA MATA UANG DUNIA SEDANG TIDAK STABIL CONTOH KADRUN SERING MUJI TURKI TAPI GILIRAN NILAI KURS LIRA ANJLOK KADRUN BISU KALO INDONESIA TIDAK SIAP TAHUN DEPAN ANCAMAN RESESI DUNIA TERJADI KADRUN MAKAR TINGGAL MENYALAHKAN PEMERINTAH ,Negatif
 Bahasannya financial freedom besok saham ini naik indonesia beneran jadi resesi ,Negatif
 Kita beruntung krn produktivitas Indonesia terutama KOMODITAS dan skrg kita SURPLUS sudah bulan nNamun jika global mengalami resesi siapa BELI komoditas Harga komoditas turun nSekarang pun harga minyak bumi sudah cenderung turun krn permintaan turun nTANDA RESESI ,Negatif
 Indonesia BISA celaka nBegini kalau hanya orang gak kerja ini aja bisa saja terjadi negara kembali autopilot nKan pernah tahun nYg dibilang periode gemilang tuh nNamun periode global BERTUMBUH dlm gelembung nBeda banget dgn proyeksi dan seterusnya Resesi ,Negatif
 Tingkat inflasi tahunan turun menjadi persen per Oktober Namun ekonom justru menilai hal itu tidak menjadi jaminan Indonesia bebas ancaman resesi Analisis CNNIndonesia ,Negatif
 Rencana tunda pemilu sdh dimulai dengan Resesi ekonomi dunia berdampak dgn ekonomi Indonesia Corona mulai lagi nBaru isu ini lihat Utk menutupi periode gagal National Security sebagai tambahan isu ,Negatif
 Sumber Data yang disajikan oleh Dana Moneter Internasional IMF yang memasukkan Indonesia dalam daftar negara dengan ekonomi terbesar dunia bukan menjadi sebuah patokan untuk bertenang diri tengah potensi resesi yang semakun nyata ,Negatif
 Hanya ada indonesia mentri keuangannya disana sini bicara waspada resesi lainnya ngotot bangun IKN dan Kereta cepat merugikan keuangan negara ,Negatif
 Dan salah satunya bisa menyebabkan RESESI nPerang Ukraina Russia hanyalah pemantik Perang sesungguhnya dan yang bisa menyebabkan gejolak besar jika Taiwan invasi Tiongkok nCOVID naik dan Indonesia lagi berarti ada yang memainkan nya lagi untuk apa tebak sndiri ,Negatif
 Secara teknis Indonesia pernah mengalami resesi pada kwartal kedua dan ketiga tahun nKalau respon kebijakannya tepat dampaknya dapat diminimalisir nKalau soal teori konspirasi ini embuh cak said xad ,Negatif
 Masa kegelapan itu udah berakhir sejak jadi presiden lagi Banyak proyek mangkrak membuat Indonesia dalam kegelapan Bahkan Demokrat lebih parah Ada resesi atau tidak pemilu akan tetap digelar jual aja AHY biar bisa jadi cawapresnya Anies ,Negatif
 Potensi Pemilu Ditunda Karena Resesi Wasekjen Demokrat Bilang Indonesia Butuh Pemimpin untuk Keluar dari Kegelapan ,Negatif
 PARA AHLI EKONOMI PAHAM SEMUA MATA UANG DUNIA SEDANG TIDAK STABIL CONTOH KADRUN SERING MUJI TURKI TAPI GILIRAN NILAI KURS LIRA ANJLOK KADRUN BISU KALO INDONESIA TIDAK SIAP TAHUN DEPAN ANCAMAN RESESI DUNIA TERJADI KADRUN MAKAR TINGGAL MENYALAHKAN PEMERINTAH xae ,Negatif
 Tingkat pengangguran terbuka Indonesia tercatat persen atau turun persen dari periode yang sama tahun lalu Meski demikian bayang bayang resesi global pada disebut dapat mengancam lapangan kerja Indonesia CNNIndonesia ,Negatif
 Potensi Pemilu Ditunda Karena Resesi Wasekjen Demokrat Bilang Indonesia Butuh Pemimpin untuk Keluar dari Kegelapan JansenSitindaon PemiluDitunda ResesiEkonomi WasekjenDemokrat ,Negatif
 Kom RUUKepariwisataan Eselon Kemenparekraf Yang ketiga terkait krisis keuangan bahwa ancaman global terkait resesi ekonomi nyata dihadapi oleh banyak negara dunia Hal ini tentunya berpengaruh terhadap kepariwisataan Indonesia ,Negatif
 Infonya sih batal pemilu akibat resesi Terjd awan gelap menyelimuti indonesia ,Negatif
 kebanyakan konser anjir nini mah bukan indonesia resesi dompet gue krisis ,Negatif
 Klw Indonesia sudah siap ketika resesi terjadi dampaknya tidak signifikan nIni yang ditakuti caplin karena berarti komplotan Caplin kehilangan bahan utama utk serang pemerintah terutama Sri Mulyani yang jadi biang kerok berkurangnya ladang pencaharian mereka ,Negatif
 RESESI Indonesia GELAP nKayaknya lupa belum nyalain saklar listrik ,Negatif
 nPak jangan ambil kesimpulan dengan mengabaikan kalimat lengkapnya donk nBu diawal sdh jelaskan posisi Indonesia yang kuat Peringatan resesi global tsb disampaikan sbg awasan bersama nDisampaikan salah nTidak disampaikan salah ,Negatif
 ada Resesi krisis Indonesia nSaranmu piye rek aku stay left ,Negatif
 SBN dipegang asing udah angka Dah paling resesi gak seburuk itu karena udah biasa buruk Wkwkwk nJago juga rakyat Indonesia bisa hidup dengan pemerintah amatiran ,Negatif
 India keren mereka malah salah satu negara terdepan dlam mengadopsi mata uang digital nPertanyaannya indonesia kpan mnunggu resesi atau krisis global terjadi baru akan dilakukan regulasinya ,Negatif
 Mengurusi Jawa Tengah saja seperti ini Bagaimana mau mengurusi Indonesia dgn hutang menumpuk dan tantangan resesi dunia ,Negatif
 top ekonomi Indonesia ambang resesi beginilah cebong goblok ,Negatif
 Abis ngeliat thread orang orang pada nunjukin history gojek sama shopee nya gue yakin indonesia jadi resesi ,Negatif
 nggak ngerasa santai aza musisi dengan ekonom beda jauh apalagi pendididikannya tanggung nggak ngerti blas hayoo kenapa anis ngebet jadi oleciden karena Indonesia baek aza coba lihat nanti resesi kena nggak negara kita mudah bsa memberikan pencerahan ,Negatif
 Resesi berlaku Indonesia karna warga nya trus puter uangnya ,Negatif
 Paripurna Puan Jateng Ancaman resesi ekonomi global terhadap Indonesia yang perlu diwaspadai antara lain menurunnya permintaan ekspor produk jadi Indonesia seperti tekstil dan kerajinan terutama ndari Amerika Serikat Eropa dan Tiongkok,Negatif
 Single narative tuh memang bahaya nContoh ketika ngomongin pre order iPhone rame bisa haha hihi Indonesia tidak akan resesi ekonomi baik baik saja nGeser dikit kemampuan membeli property langsung keringet dingin jadi baik baik aja gak tuh Wekekekek ,Negatif
 Woii dollar brp duit coba Luh cek masih tinggi namanya perekonomian blm naik Resesi perekonomian negara lain sdh dimulai sejak beberapa bulan lalu anjlok Imbasnya Indonesia diuntungkan dng krisis Eropa melanda Tau Eropa gak nohh jembatan Tomang belok kiri Duh Inul ,Negatif
 Wkwkwk sama kek saat negara lain sibuk persiapan resesi atau kembali datangnya covid indonesia sibuk laen Wkwkwk memang beda ,Negatif
 kalau Eropa Amerika Serikat benar masuk dalam fase resesi dalam bahkan depresi nsiapa akan terus membeli produk komoditas dari Indonesia nsekarang kita masih krisis sisi supply nmungkin bulan Des udah mulai krisis sisi demand nhanya komoditas mau diapain tuh barang ,Negatif
 Paripurna Puan Maharani Jateng Ancaman resesi ekonomi global terhadap Indonesia yang perlu diwaspadai antara lain menurunnya permintaan ekspor produk jadi Indonesia seperti tekstil dan kerajinan terutama dari Amerika Serikat Eropa dan ,Negatif
 Bukan tahun bro tahun malah dengar minta periode Indonesia diambang resesi tenang masih ada ribu dikantong dia ,Negatif
 Ancaman terjadinya resesi mulai menghantui sejumlah negara pada tahun nanti Jika kemerosotan ekonomi benar terjadi bukan tidak mungkin hal tersebut akan memberikan dampak Indonesia ,Negatif
 Berarti resesi tidak akan melanda Indonesia jangan takut Negara dipenuhi orang miskin tidak akan kena resesi dah biasa makan seminggu ,Negatif
 Seberapa sering pakar bilang indonesia akan kena resesi pasti akan terdampak juga sedikit banyak ,Negatif
 Katanya tidak punya uang untuk subsidi BBM yang menggerakan ekonomi nasional tetapi potensi pemasukan negara seperti ini digratiskan nIngat dunia Resesi dan tidak mungkin Indonesia terkena juga ,Negatif
 Alah beban negara wkwkwk The real penjaga benteng Negara UMKM yang mempertahankan ekonomi Indonesia dari resesi Abdi negara UMKM mereka tidak dibayar negara justru membiayai negara lewat pajak kadang negara gak melindungi mereka dari preman berseragam mah beban APBN ,Negatif
 Resesi duluan Indonesia TDK punya devisa ada hutang menggunung diwariskan anak cucu ,Negatif
 Badai resesi rawan pangan juga gelap jika indonesia insya Allah bisa ditunda bahkan dihindari nAllah melaknat org org berputus asa dan bisa terjerumus kedalam neraka jahanam ,Negatif
 salty sbt katanya tahun depan indonesia bakal mengalami resesi jadi kepikiran mau rest ,Negatif
 Habis diwejangi langsung beritanya baik terus nTapi dulu kita juga dikabarkan baik terus sampai akhirnya mendadak nyungsep lebih parah dibanding negara lain nKabar Baik dari Indonesia Tak Akan Sampai Resesi ,Negatif
 Terbesar iya teratas blm tentu bukan pemain international jgn banding kan gak akan sama Negara lain resesi indonesia tidak lah wong bukan pemain international tapi jgn bangga kelas beda ,Negatif
 resesi gan indonesia ,Negatif
 Misal nih isu resesi ekonomi Sebenernya ini bukan isu baru bagi Indonesia karena Indonesia sudah pernah terkena badai krisis ekonomi masalalu Contohnya Krisis Moneter tahun Dari masalalu kita tahu ini apa yang perlu kita lakukan Sabi nih next time aku bahas ,Negatif
 Masalahnya mana dgn semua itu nSilahkan klu mau bahas satu persatu xba xef nYg pasti ekonomi Indonesia ttp bergerak positif saat dunia dlm keadaan resesi akibat pandemi perang nKeren kan Jokowi nYg hati nya busuk akan mampu melihatnya ,Negatif
 Negara maju resesi tentu saja akan berimbas negara lainnya termasuk Indonesia nPasalnya negara maju ini mrpkn negara dgn penyumbang sepertiga dari ekonomi global NabungKriptoDiNOBI InvestasiLawanResesi ChillAjaDiNOBI ,Negatif
 NOBI percaya Indonesia akan dilanda resesi pada nSaya sih enggak Indonesia gak seperti Inggris Menurut berita saking kelaparan anak anak Inggris mengunyah karet dan pura pura makan NabungKriptoDiNOBI InvestasiLawanResesi ChillAjaDiNOBI Thread ,Negatif
 Memang hampir seluruh daerah Indonesia menampakkan lagi resesi ,Negatif
 BERITA Labor Institute Indonesia PHK akan Masif Hingga Akhir Tahun Dipicu Ancaman Resesi Global ,Negatif
 Menaker Ida Khawatir Ancaman Resesi Global Picu PHK Massal Menteri Ketenagakerjaan Menaker Ida Fauziyah khawatir ancaman resesi global pada tahun berdampak pada sektor ketenagakerjaan Indonesia Salah satunya terjadinya pemutusan hubungan ,Negatif
 Mimpi Bangun sudah ketinggalan negara lain sudah pada siap siap menuju resesi Indonesia mana kinerjanya Cuma buat nakuti nakuti rakyat semua pengin mimpi yang lebih tinggi buknya gedein partai doang presiden itu bukan petugas partai ,Negatif
 Tahun Dunia akan mengalami resesi hebat nTermasuk Indonesia nTahun Pemilu ditiadakan karna gak ada dana nKalau paksakan Indonesia akan Kiamat nDah itu aja penerawangan hari ini ,Negatif
 buset ahli makroekonom indonesia banyak bgt apalagi reply section pak tigor pas ngedebunk gorengan resesi bermunculan semua njir takut bgt ,Negatif
 Rantai pasokan biang kerok resesi ekonomi Indonesia ,Negatif
 dalam pandangan saya Indonesia resesi bahkan mungkin sampai dengan tight money policy saat ini sudah terjadi Indonesia pemerintah terpaksa melakukan untuk menekan inflasi nimport dan export sudah pasti turun tajam effect covid dan invasi Russia ,Negatif
 Astaga mahasiswa ini apa tidak mikir Dunia sedang resesi krn pandemi dan perang Rusia Ukraina Indonesia masih bagus bisa kontrol inflasi utang dan jaga ketahanan pangan Kalian cuma bisa kritik tapi bisa kontribusi buat bantu negara ,Negatif
 PKS Jika Resesi Ekonomi Dunia Tidak Diantisipasi Pemerintah Indonesia Akan Terdampak Parah ,Negatif
 Ancaman resesi global siapa aja bsa kena llo siap who knows Siapa yang sangka inggris yang begitu kuatnya dgn poundsterling bisa dkondisi seperti ini skrg ada bilang indonesia bakal resesi ancaman resesi global ,Negatif
 Yang keluarin data Indonesia bakal resesi kan Dari Sri mul ,Negatif
 Aku sih mau resesi atau gak bagi aku semenjak covid datang Indonesia tahun itulah resesi ,Negatif
 karena tren yang seperti itu seakan membuktikan bahwa beneran akan terjadi resesi keuangan khsusunya indonesia dan yang salah satu yang terdampak adalah tech company ,Negatif
 Indonesia Terdampak Parah Resesi Ekonomi Dunia Jika Pemerintah Tidak Antisipasi ,Negatif
 Pandemi Indonesia berakibat meningkatnya masyarakat miskin baru karena aktivitas ekonomi yang terhambat Diharapkan dengan aktivitas ekonomi yang berangsur pulih angka tersebut bisa menyusut resesi resesi kemiskinan ekonomi ReferensiTeruji infografis Validnews ,Negatif
 Buk sapa bilang indonesia miskin lambemu jare dokter kok pekok eram coba baca jurnal luar negeri resesi dunia negara mana aja survive cocotmu nek nyonyor ngopo suatu saat karma semua ucapan burukmu akan kembali monggo ditenggoke mawon ,Negatif
 Bahkan kita masih menghadapi ancaman badai Resesi Global tahun mendatang Yang gejalanya mulai kita rasakan dari sekarang Dimana inflasi menghantam beberapa negara termasuk Indonesia ,Negatif
 Udah kasus usut tuntas belum kelar Sambo belum kelar bakal muncul resesi lagi wtf indonesia ,Negatif
 Event ini membuktikan bahwa orang Indonesia khususnya orang jakarta gak takut resesi Karena tiket konser bodong ajaa masi dibeli wkwkwk ,Negatif
 Resesi yang dipicu kebijakan itu berpotensi berdampak terhadap perekonomian Indonesia salah satu terhadap harga komoditas dan energi ,Negatif
 Lhoo lak mestii Tau negaranya lagi kolep bikin virus sendiri apa coba maksudnya china Gais Indonesia tuh ngaruh mau bombastis berita dunia gelap karena resesi Selama kegiatan masyarakat masih perbolehkan Tapi kalo sudah covid WASALAM ,Negatif
 Berita seperti ini musti terus xbc xef patahkan narasi kadrun sllu blow negara resesi bnyak hutang dll xae nEKONOMI INDONESIA TERBESAR TUJUH SEDUNIA SALIP INGGRIS xaa xae xae xae nKadrun Anjeng klo liat fakta sperti ini langsung MATA NYA KETUTUPAN TAEK xbc xef ,Negatif
 Denger denger Indonesia tahun depan resesi ,Negatif
 Jika Indonesia mengalami resesi Rakyat tinggal turun kejalan cari kebenaran mengepung Istana Negara tempat berkumpulnya para Oligarki dan Mafia Mereka lah Bangsa Pengecut yang menguras habis harta kekayaan Indonesia Revolusi harga mati utk Rakyat ,Negatif
 Ngapain cape ngurusin taliban mending urusin indonesia nih masih banyak orang susah sengsara Udah mau resesi dunia ,Negatif
 Akankah Resesi Ekonomi Global Berdampak Pada Indonesia ,Negatif
 The IMF predicts that the Indonesian economy will grow But the influencers here nakut nakutin Indonesia bakal resesi sampe meminjam diksi KIAMAT hahaha ,Negatif
 Anggota Komisi DPR Anis Byarwati menilai Indonesia akan terdampak parah resesi ekonomi jika pemerintah tidak antisipasi dengan baik ,Negatif
 Video nya dari judulnya emg rada bikin takut sihh Isinya berat bgtt ngomongin perekonomian dunia dan impact resesi Indonesia akhir video Gegara video itu jadi lebih melek ttg ekonomi dunia lagi baik baik ajaa efek akhirnya bisa kena perekonomian kita ,Negatif
 Tahun depan resesi aman aja Krn ada ngomong Indonesia nda terdampak yah mulai skrg mengurangi pengeluaran TDK perlu itu penting berjaga utk kemungkinan terburuk menghemat dah itu aja ,Negatif
 Bukan kiamat dibilang Sri Mulyani tapi hanya awal resesi ekonomi nKocak sih pak nYth ,Negatif
 Subsidi tepat sasaran bisa memeberikan nafas bagi miskin jika terjadi resesi Indonesia Namun pemerintah juga harus mencari jalan keluar agar Indonesia terhindar dari resesi resesi resesi indonesia resesiekonomi RefrensiTeruji infografis Validnews ,Negatif
 PKS Jika Resesi Ekonomi Dunia Tak Diantisipasi Pemerintah Indonesia akan Terdampak Parah ,Negatif
 Kanwil Kemenkumham Sumsel Menkumham yang menyebabkan Indonesia dapat ter expose dengan resiko global seperti inflasi resesi kompetisi politik hingga efek domino dari pandemi Covid nHarun Sulianto KumhamSumsel HarunSulianto ,Negatif
 Lanjutan Bahkan kita masih menghadapi ancaman badai Resesi Global tahun mendatang Yang gejalanya mulai kita rasakan dari sekarang Dimana inflasi menghantam beberapa negara termasuk Indonesia papar dia nLaNyalla yang juga Ketua Pemuda Pancasila Jatim next ,Negatif
 jadi resesi karena ekonomi Indonesia bagus ,Negatif
 PKS Indonesia Akan Terdampak Resesi Global yang Parah Jika Pemerintah Kejar Proyek Mercusuar ,Negatif
 tahun suku bunga udah ada kenaikan sebanyak kali sama ditahun mendatang apakah resesi akan terjadi juga Indonesia ,Negatif
