Komentar,Sentimen
"['marak', 'zona', 'euro', 'dollar', 'krisis', 'krisis', 'sungguh', 'berat', 'timpa', 'amerika', 'serikat']",Negatif
"['siap', 'join', 'cendekia', 'econimic', 'recession', 'this', 'what', 'you', 'must', 'prepared', 'let', 'join', 'and', 'get', 'all', 'benefits', 'nfind', 'ticket', 'xef', 'webinar', 'gratis', 'viral', 'seminar']",Negatif
"['berat', 'hidup', 'zaman', 'serkarang', 'yak', 'dunia', 'gelap', 'gelombang', 'hantam', 'radiqol', 'radiqul', 'etc', 'tebar', 'narasi', 'perintah']",Negatif
"['rangkum', 'proyeksi', 'ekonom', 'bankir', 'ihwal', 'wajah', 'tempobisnis']",Negatif
"['eropa', 'tll', 'dampak', 'significant', 'asia', 'nkita', 'sdg', 'pasuk', 'zaman', 'mana', 'zaman', 'karma', 'balas', 'nenek', 'moyang', 'eropa', 'inggris', 'belanda', 'bnyk', 'dosa', 'nenek', 'moyang', 'jarah', 'harta']",Negatif
"['prediksi', 'dampak']",Negatif
"['rantai', 'pasok', 'biang', 'kerok', 'jokowi', 'gaspolpemulihanekonomi', 'indonesiamaju']",Negatif
"['kenal', 'sebab', 'hadap']",Negatif
"['resesa', 'resesa', 'bol', 'balen', 'leh', 'medeni', 'nnyatanya', 'macet', 'macet']",Negatif
"['covid', 'perang', 'rusia', 'ukraina', 'globa', 'kambing', 'hitam', 'ekonomi', 'merosot']",Negatif
"['astaga', 'udh', 'mahasiswa', 'mikir', 'dunia', 'pandemi', 'perang', 'rusia', 'ukraina', 'msh', 'bagus', 'kontrol', 'inflasi', 'utang', 'jaga', 'tahan', 'pangan', 'kritik', 'kontribusi', 'bantu', 'negara']",Negatif
"['udah', 'baca', 'steam', 'kenain', 'biaya', 'regional', 'atas', 'kondisi', 'inflasi', 'dunia', 'kabar', 'charge', 'mahal', 'harga', 'original', 'devnya', 'nman']",Negatif
"['jokowi', 'gas', 'pol', 'pulih', 'rental', 'pasok', 'biang', 'kerok']",Negatif
"['krisis', 'landa', 'dunia', 'ekonomi', 'kuartal', 'tumbuh', 'tinggi', 'negara', 'direktur', 'laksana', 'imf', 'sebut', 'ctitik', 'terang', 'suram', 'dunia']",Negatif
['landa'],Negatif
"['negara', 'negara', 'kapital', 'dampak', 'negara', 'dunia', 'tiga', 'bukti', 'mangkas', 'jam', 'kerja', 'ribu', 'buruh', 'tekstil', 'miskin', 'tingkat', 'nserba', 'serbi', 'mmc', 'islamkaffah']",Negatif
"['booming', 'paham', 'dasar', 'negara', 'udah', 'iya', 'harga', 'barang', 'jasa', 'inflasi', 'karna', 'naik', 'harga', 'komoditas', 'coal', 'oil', 'gas']",Negatif
"['rantai', 'pasok', 'buang', 'kerok', 'jokowi', 'gas', 'pol', 'pulih']",Negatif
"['eks', 'menkeu', 'pesimisme', 'trenasia']",Negatif
"['ancam', 'global', 'bangun', 'kota', 'negara', 'nusantara', 'dampak', 'potensi', 'investasi', 'ikn']",Negatif
"['keri', 'nur', 'bintang', 'saputra', 'nfollow', 'ntele', 'nkhilafah', 'ajar', 'islam', 'nkhilafah', 'janji', 'allah', 'khilafahbisyarahrasulullah', 'khilafahamalanislam']",Negatif
"['banding', 'era', 'sby', 'dunia', 'jaman', 'jokowi', 'covid', 'perang', 'negara', 'barat', 'skrg', 'jatuh', 'miskin', 'orang', 'goblok', 'utang', 'negara', 'maju', 'jepang', 'amerika', 'lihat', 'puluh', 'kali', 'lipat', 'hutang', 'goblok']",Negatif
"['tum', 'parpol', 'pimpin', 'nmestinya', 'bahaya', 'menghadang', 'ntahu', 'risiko', 'perban', 'global', 'runtuh', 'nngerti', 'risiko', 'supply', 'side', 'henti', 'gimana', 'pengaruh', 'nngerti', 'global']",Negatif
"['ancam', 'ancam', 'dolar', 'ancam', 'phk', 'masal', 'masuk', 'teroris', 'bang', 'bom', 'bang', 'ancam', 'hutang', 'sanggup', 'bayar', 'tarik', 'deler', 'bang', 'cegat', 'depcoletor']",Negatif
"['gift', 'sampe']",Negatif
"['bukti', 'tahan', 'global', 'cmiiw']",Negatif
"['tekan', 'negara', 'negara', 'kapital', 'dampak', 'negara', 'dunia', 'tiga', 'negara', 'kapital', 'lemah', 'ekspor', 'turun']",Negatif
"['tekan', 'negara', 'kapital', 'dampak', 'negara', 'dunia', 'tiga', 'milik', 'ikat', 'kuat', 'negara', 'serba', 'serbi', 'mmc', 'mangkas', 'jam', 'kerja', 'islam', 'kaffah']",Negatif
"['eropa', 'udah', 'krisis']",Negatif
"['ono', 'papar', 'tantang', 'bangsa', 'nketua', 'nasehat', 'dewan', 'koperasi', 'dekopin', 'ono', 'surono', 'kondisi', 'krisis', 'pangan', 'global', 'tantang', 'bangsa']",Negatif
"['rakyat', 'mahasiswa', 'demo', 'rakyat', 'tolak', 'paksa', 'perintah', 'joko', 'eksekusi', 'undang', 'undang', 'mla', 'nga', 'order', 'kah', 'biaya', 'demo', 'bantu', 'siap', 'dana', 'rakyat', 'korban']",Negatif
"['orang', 'stress', 'berat', 'lihat', 'tahan']",Negatif
"['serba', 'serbi', 'mmc', 'npilar', 'sistem', 'kapitalisme', 'mnyebabkan', 'bubble', 'economic', 'effect', 'dampak', 'negara', 'dunia', 'tiga', 'sprti', 'putus', 'jam', 'kerja', 'phk']",Negatif
"['alami', 'lemah', 'rupiah', 'akibat', 'ketat', 'likuiditas', 'global', 'bundacorla', 'nac', 'mil', 'antam', 'nlrt', 'palembang', 'krisisglobal', 'ancamanglobal', 'indonesiaantiresesi']",Negatif
"['cerita', 'bawah', 'gambar', 'amerika', 'neropa', 'china', 'alami', 'nindonesia', 'kena']",Negatif
"['rantai', 'pasok', 'biang', 'kerok', 'nmenkeu', 'sri', 'mulyani', 'akar', 'sebab', 'inflasi', 'adlh', 'rantai', 'pasok', 'ulang', 'harga', 'bahan', 'pokok', 'akibat', 'mismanagement', 'rantai', 'pasok', 'gas', 'pol', 'pulih']",Negatif
"['akn', 'kasih', 'tips', 'tipsnya', 'nberuntungnya', 'hidup', 'nkarena', 'dampak', 'krisis', 'perang', 'rusia', 'ukraina', 'ujung', 'sebab', 'henti', 'pasok', 'sifat', 'komoditas', 'minyak', 'gandum']",Negatif
"['kena', 'nxixixixihihihuuahahahahahahahahahahahahahahahaha']",Negatif
"['ojk', 'bank', 'menteri', 'uang', 'hadap', 'ancam', 'global', 'korantempo']",Negatif
"['ngga', 'bbm', 'naek', 'listrik', 'naek', 'negara', 'dunia', 'mengalama', 'sulit', 'global', 'udah', 'dateng', 'angka', 'drastis', 'minimal', 'baca', 'berita', 'rakyat', 'nyinyir', 'presiden', 'hari', 'doang', 'tamat', 'rakyat', 'beban']",Negatif
"['bang', 'jonis', 'payah', 'payah', 'npayah', 'tega', 'hukum', 'ngadepin', 'covid', 'ngadepin', 'global', 'ntapi', 'payah', 'ndia', 'hrs', 'pny', 'bangga', 'tinggal', 'suriah', 'somalia', 'korut']",Negatif
"['presiden', 'patut', 'syukur', 'krisis', 'landa', 'dunia', 'ekonomi', 'kuartal', 'tumbuh', 'tinggi', 'negara', 'negara', 'nfoto', 'bpmi', 'setpres']",Negatif
"['toko', 'madura', 'jual', 'jam', 'bersasumsi', 'ngga', 'ngefek', 'bangsa', 'sarinah', 'nbanyaknya', 'sektor', 'umkm', 'informal', 'data', 'perintah', 'salah', 'tahan', 'njadi', 'info', 'bisnis', 'lolos', 'pajak']",Negatif
"['hadap', 'ancam', 'rektor', 'unggul', 'tahan']",Negatif
"['mangkas', 'jam', 'kerja', 'ribu', 'orang', 'buruh', 'pabrik', 'tekstil', 'tpt', 'nresesi', 'kapital', 'mmberikan', 'dampak', 'negara', 'kait', 'dgnnya', 'ekspor', 'akn', 'turun', 'harga', 'komoditas', 'primer', 'akn', 'turun', 'umat', 'akn', 'komplek', 'nserba', 'serbi', 'mmc']",Negatif
"['prediksi', 'imf', 'ancam']",Negatif
"['nder', 'topik', 'anget', 'pengaruh', 'non', 'block', 'world', 'war']",Negatif
"['sri', 'mulyani', 'negara', 'ancam', 'salah', 'satu']",Negatif
['nggak'],Negatif
"['umkm', 'simbol', 'bangkit', 'hadap', 'hargabahanpokok', 'bahanpokokstabil', 'stockbahanpokok', 'bbmterkendali']",Negatif
"['umkm', 'selamat', 'hargabahanpokok', 'bahanpokokstabil', 'stockbahanpokok', 'bbmterkendali']",Negatif
"['aman', 'bukti', 'ngeri']",Negatif
"['tepat', 'janji', 'jual', 'paket', 'tawar', 'konsumen', 'rugi', 'hukum', 'tumpul', 'tajam', 'moga', 'cepat', 'moga', 'ulang', 'amin', 'lelah', 'jaman', 'rezim']",Negatif
"['maksimal', 'terima', 'negara', 'pajak', 'lanyalla', 'apbn', 'pnbp']",Negatif
"['gila', 'gila', 'dunia', 'buruk', 'hebat', 'tekan', 'angka', 'inflasi', 'cegah', 'kurs', 'dollar', 'anjlok', 'takut', 'psikologis', 'rakyat', 'turun', 'panutan', 'rakyat', 'bro', 'hancur', 'negeri']",Negatif
"['beda', 'ambruk', 'buruk', 'amerika', 'dekade', 'ambruk', 'dlm', 'tempo', 'dekade', 'amerika', 'bangkit', 'negara', 'kuat', 'dunia', 'pake', 'syariah', 'lho', 'nmasyarakat', 'minat', 'bank', 'syariah', 'emang', 'unggul', 'riil', 'islam']",Negatif
"['kena', 'setidakny', 'siap']",Negatif
"['bayang', 'besok', 'kondisi', 'skrg', 'lesuu']",Negatif
"['hantu', 'dunia', 'ketua', 'harap', 'urai', 'rumit', 'global', 'cegah', 'sanggup', 'nsaksikan', 'economicchallengesmetrotv', 'ketar', 'tir', 'selasa', 'wib']",Negatif
"['prediksi', 'tahan', 'hadap', 'ancam', 'global']",Negatif
"['lawan', 'noptimisme', 'dlm', 'apa', 'public', 'figur', 'media', 'massa', 'berita', 'takut', 'lawan', 'optimisme', 'nbuat', 'siap', 'serah', 'kampanye', 'lawan', 'njgn', 'tebar', 'takut', 'ntebar', 'optimisme', 'mediamassa', 'publicfigur', 'motivator']",Negatif
"['harga', 'barang', 'jasa', 'kawula', 'muda', 'kabar', 'gelap', 'panik', 'nsebenernya', 'panik', 'ikut', 'nabung', 'ala', 'orang', 'jepang', 'ntips', 'nabung', 'kakeibo', 'thread']",Negatif
"['presiden', 'syukur', 'daftar', 'antre', 'tumbuh', 'produk', 'domestik', 'bruto', 'kuartal', 'sentuh', 'persen', 'year', 'year', 'yoy']",Negatif
"['bingung', 'org', 'usaha', 'jatuh', 'negara', 'konsen', 'krisis', 'energi']",Negatif
"['lebay', 'jaman', 'belanda', 'udah', 'trem', 'bahan', 'bakar', 'listrik', 'knp', 'kembang', 'nkrn', 'mmg', 'butuh', 'tumpang', 'tumpang', 'operasional', 'pake', 'dana', 'nkita', 'masuk', 'akal', 'ngembangin', 'proyek']",Negatif
"['ancam', 'global', 'prediksi', 'pil', 'pahit', 'sektor', 'kolaps', 'akibat', 'pandemik', 'pariwisata', 'salah', 'satu', 'strategi', 'laku', 'sektor', 'pariwisata', 'tanah', 'air', 'hadap', 'utas', 'thread']",Negatif
"['direktur', 'utama', 'bank', 'negara', 'persero', 'tbk', 'bni', 'royke', 'tumilaar', 'aku', 'global', 'hadap', 'potensi', 'strategi', 'bni', 'hadap']",Negatif
"['bayang', 'global', 'sektor', 'properti', 'prospektif', 'inews', 'opsiin']",Negatif
"['menteri', 'investasi', 'kepala', 'bkpm', 'bahlil', 'lahadalia', 'investadi', 'tumbuh', 'ancam']",Negatif
"['alhamdulillah', 'tingkat', 'inflasi', 'rendah', 'nomor', 'dunia', 'prediksi', 'lolos', 'ambil', 'langkah', 'faktapertalite']",Negatif
"['prediksi', 'dampak', 'global', 'karna', 'konser']",Negatif
"['selamat', 'hasil', 'kinerjajokowimantap']",Negatif
"['sektor', 'ancam', 'kinerjajokowimantap']",Negatif
"['opo', 'tenan', 'dampak']",Negatif
"['bayang', 'global', 'hantu', 'ekonomi', 'dunia', 'kecuali', 'kinerjajokowimantap']",Negatif
"['isu', 'kembang', 'takut', 'ketidakpastian', 'ketua', 'himpun', 'usaha', 'jasa', 'kantor', 'optimisme', 'bangun']",Negatif
"['prediksi', 'lolos', 'ambil', 'langkah', 'krisis', 'uang', 'pangan', 'energi', 'global', 'tambah', 'inflasi', 'jadi', 'dunia', 'bayang', 'ancam', 'bbmsubsidiuntukwongcilik', 'tingkatinflasiterjaga']",Negatif
"['industri', 'nikel', 'bahan', 'baku', 'baterai', 'kendara', 'listrik', 'topang', 'ancam', 'global', 'perintah', 'dorong', 'cepat', 'hilir', 'nikel', 'besar', 'potensi', 'komoditas', 'jokowi']",Negatif
"['terawang', 'dunia', 'jatuh', 'jurang']",Negatif
"['bayang', 'bayang', 'global', 'hantu', 'ekonomi', 'dunia', 'kecuali', 'kinerjajokowimantap']",Negatif
"['selamat', 'lengser', 'presiden', 'boleh', 'segera', 'sesuai', 'konstitusi']",Negatif
"['khawatir', 'kaya', 'ajar', 'dalam', 'kondisi', 'global', 'xae']",Negatif
"['dunia', 'was', 'was', 'strategi', 'grab', 'pasar', 'uzoneid', 'startup', 'elektronik']",Negatif
"['ekonomi', 'sehat', 'aman', 'ancam']",Negatif
"['intai', 'erick', 'thohir', 'khawatir', 'umkm', 'erickthohir', 'bumn', 'bkpm']",Negatif
"['gelombang', 'panas', 'dekat', 'kendali', 'usaha', 'anthony', 'leong', 'ketua', 'himpun', 'usaha', 'jasa', 'kantor', 'perjakbi']",Negatif
"['momok', 'hantu', 'tantang', 'sendiri', 'usaha', 'anthony', 'leong', 'ketua', 'himpun', 'usaha', 'jasa', 'kantor', 'perjakbi', 'hadap']",Negatif
"['dunia', 'moncer', 'nsiapa', 'jokowi', 'ijazah', 'encer', 'otak', 'nkadrun', 'ncnbc']",Negatif
"['lembaga', 'survei', 'publik', 'ukur', 'parameter', 'dlm', 'nilai', 'kerja', 'perintah', 'jokowi', 'maruf', 'bahan', 'bully', 'tengah', 'masyarakat', 'thn', 'prediksi', 'alami']",Negatif
"['ekonom', 'senior', 'universitas', 'faisal', 'basri', 'alami', 'krisis', 'akibat', 'ancam', 'global', 'tempobisnis']",Negatif
"['dampak', 'global', 'srimulyani']",Negatif
"['ekonom', 'global', 'tekan', 'lapang', 'kerja', 'sektor', 'pengaruh', 'napa', 'perintah', 'analisis', 'cnnindonesia']",Negatif
"['tahan', 'lawan', 'inflasi', 'indoesia']",Negatif
"['sektor', 'usaha', 'pasang', 'kuda', 'kuda', 'gelombang', 'panas', 'dekat', 'jadi', 'taraf', 'global', 'pandemi', 'perang', 'negara', 'dobrak', 'habis', 'tahan']",Negatif
"['dunia', 'drun', 'rupiah', 'jafi', 'dollar', 'rupiah', 'uang', 'yeea', 'noh', 'yaa', 'presiden', 'emang']",Negatif
"['from', 'ufo', 'edan', 'kurang', 'konten']",Negatif
"['stress', 'nder', 'hadap', 'tahu', 'insyaallah', 'aman']",Negatif
"['just', 'published', 'kebal']",Negatif
"['webinar', 'cancaman', 'global', 'transisi', 'hijau', 'simpang', 'jalan', 'nkolaborasi', 'lab', 'csis', 'nsenin', 'oktober', 'wib', 'nregistrasi']",Negatif
"['presiden', 'susilo', 'bambang', 'yudhoyono', 'sby', 'resah', 'dunia', 'hambat', 'upaya', 'atas', 'global', 'warming', 'demokratproperubahan', 'ahy']",Negatif
"['muhamad', 'chatib', 'basri', 'alami', 'tumbuh', 'negatif', 'alami', 'tumbuh', 'negatif', 'lambat']",Negatif
"['global', 'pengaruh', 'relevansi', 'interaksi', 'pimpin']",Negatif
"['alami', 'selamat', 'sektor', 'tani', 'ukm', 'nsemoga', 'hadap', 'dunia', 'sektor', 'tani', 'ukm', 'perhati', 'khusus', 'perintah', 'pikir', 'sederhana', 'debat']",Negatif
"['char', 'see', 'saat', 'ancam', 'global', 'kali', 'tahan', 'kontraksi', 'topang', 'konsumsi', 'domestik', 'salah', 'dorong', 'konsumsi', 'domestik', 'harga', 'komoditas', 'masyakat', 'jawa', 'salahs', 'satu', 'cpo']",Negatif
"['yups', 'belanda', 'jepang', 'kuasa', 'alami', 'buruk', 'amerika', 'bantu', 'jajah']",Negatif
"['masuk', 'perijinannya', 'belit', 'belit', 'orang', 'rajin', 'minum', 'jamu']",Negatif
"['kaya', 'jabat', 'mental', 'miskin', 'global', 'rekayasa', 'global', 'nindonesia', 'agenda', 'putus', 'hubung', 'imf', 'mandiri']",Negatif
"['dunia', 'kali', 'nbukan', 'leceh', 'indoneshit', 'nakutin', 'stress']",Negatif
"['sebenernya', 'kuat', 'tahan', 'taun', 'pertahanin', 'laju', 'jdi', 'hiperbolain', 'takut', 'lambat', 'putar', 'dngn', 'tuju', 'beli', 'properti', 'saham', 'harga', 'murah']",Negatif
"['stop', 'demo', 'stop', 'tawur', 'memgancam', 'dunia', 'satu', 'lawan', 'bapakpolitikidentitas']",Negatif
"['nyesal', 'nasrun', 'butuh', 'pilot', 'kualitas', 'dar', 'ngomong', 'basa', 'basi', 'nnyawa', 'taruh', 'mata']",Negatif
"['integrasi', 'dunia', 'dunia', 'aman', 'singapore', 'dll']",Negatif
"['emg', 'kampret', 'finansial', 'planner', 'fear', 'mongering', 'udah', 'settle', 'finansial', 'saran', 'tahan', 'uang', 'batas', 'konsumsi', 'heeyy', 'contoh', 'negara', 'maju', 'iya', 'hasil', 'lawak', 'luh']",Negatif
"['surya', 'pallo', 'mending', 'cabut', 'koalisi', 'rezim', 'jokowi', 'udah', 'ujung', 'tanduk', 'sebentar', 'hantam', 'runtuh', 'rezim', 'jokowi', 'percaya', 'rakyat', 'perintah', 'pudar']",Negatif
"['muhamad', 'chatib', 'basri', 'alami', 'tumbuh', 'negatif', 'alami', 'tumbuh', 'negatif', 'lambat', 'sisi', 'fisikal', 'prioritas']",Negatif
"['alas', 'faisal', 'basri', 'pede', 'selamat', 'global']",Negatif
"['maksud', 'dunia', 'sdg', 'ancam', 'global', 'hrs', 'antisipasi', 'seret', 'untung', 'krisis', 'energi', 'eropa', 'export', 'sektor', 'energi', 'industri', 'kimia', 'pupuk', 'ammonia', 'tingkat', 'harga', 'fantastis', 'berkah', 'windfall']",Negatif
"['jakarta', 'kompas', 'sulawesi', 'wakil', 'menteri', 'dagang', 'jerry', 'sambuaga', 'menteri', 'dagang', 'jalan', 'arah', 'presiden', 'joko', 'widodo', 'jalan', 'tumbuh', 'negara', 'alami']",Negatif
"['tunggu', 'karya', 'ilmiah', 'judul', 'ikn', 'sukses', 'hilang', 'ikn', 'kuat', 'hadap']",Negatif
"['orang', 'orang']",Negatif
"['omicron', 'xbb', 'riah', 'napakah', 'event', 'flash', 'sal']",Negatif
"['presiden', 'joko', 'widodo', 'patut', 'syukur', 'ancam', 'global', 'tumbuh', 'catat', 'kuartal']",Negatif
"['live', 'resiko', 'global', 'nyata']",Negatif
"['jelas', 'gamblang', 'dunia', 'ngaruh', 'banyak', 'orang']",Negatif
"['dasar', 'penghianat', 'ngarep', 'seret', 'nterus', 'keprok', 'tangan', 'nkalo', 'nda', 'betah', 'nkri', 'pergi', 'kau', 'angkat', 'keluargamuu']",Negatif
"['negara', 'importir', 'impor', 'rakyat', 'susah', 'ngutang', 'andal', 'inflasi', 'picu', 'imbas', 'goyah', 'kuasa']",Negatif
"['lha', 'puruk', 'coy', 'negara', 'udah', 'krisis', 'uang', 'untung', 'fondasi', 'kuat', 'sabar', 'coy', 'jokowi', 'mundur', 'tahan', 'tahan', 'sakit', 'hati', 'coy', 'wkwkwk']",Negatif
"['negara', 'proyeksi', 'hindar', 'masuk', 'daftar']",Negatif
"['pasien', 'imf', 'hantam', 'pandemi', 'ancur', 'bener', 'curiga', 'oke', 'kalo', 'kalah', 'main', 'dunia', 'akhirat', 'tanggung']",Negatif
"['hindar', 'tsunami', 'langkah', 'move', 'partai', 'gelora']",Negatif
"['heboh', 'ancam', 'prof', 'rhenald', 'kasali', 'lebih', 'lebih']",Negatif
"['ajar', 'dululah', 'arti', 'gubris', 'turun', 'truk', 'sampah', 'ind', 'susah', 'bagus', 'menjd', 'titik', 'terang', 'dlm', 'gelap', 'dunia', 'imf', 'nklo', 'jkw', 'turun', 'menteri', 'turun', 'bubar', 'negara', 'faham']",Negatif
"['turun', 'giat', 'naik', 'harga', 'pangan', 'putus', 'kerja', 'tingkat', 'anggur', 'ndampak', 'kalang', 'next', 'people', 'bantu', 'hadap', 'lho']",Negatif
"['informasi', 'edar', 'sebenernya', 'apasih', 'nresesi', 'dampak', 'pandemi', 'jalan']",Negatif
"['kabar', 'global', 'njangan', 'hantu', 'gabisa', 'makan', 'tidur', 'nbersatu', 'bangkit', 'xbe', 'nperlambatan', 'pulih', 'butuh', 'ntonron', 'video', 'lenglapnya']",Negatif
"['ancam', 'global', 'dana', 'moneter', 'internasional', 'sebut', 'titik', 'terang', 'suram', 'dunia']",Negatif
"['pulih', 'pascapandemi', 'ancam', 'global', 'negara', 'dermawan', 'sumbang', 'manfaat', 'sosial', 'sehat', 'dikbud', 'adadikompas']",Negatif
"['pulih', 'pascapandemi', 'ancam', 'global', 'negara', 'dermawan', 'sumbang', 'manfaat', 'sosial', 'sehat', 'humaniora', 'adadikompas']",Negatif
"['imbas', 'global']",Negatif
"['kabar', 'gelap', 'gulir', 'media', 'sosial', 'nmeskipun', 'perintah', 'optimis', 'inflasi', 'mash', 'tangan']",Negatif
"['yap', 'bijak', 'survive', 'tengah', 'ancam', 'global', 'ngorontalo', 'dukung', 'bantuanbbmuntukrakyat', 'subsiditepatsasaran', 'semuademikesejahteraan', 'cerdaspakaibbm', 'bijakpakaibbm']",Negatif
"['kabar', 'landa', 'dunia', 'dampak', 'serok', 'tipis', 'tipis', 'saham', 'produk', 'minum', 'tol', 'xad']",Negatif
"['wamendag', 'jerry', 'sambuaga', 'optimistis', 'tahan', 'langkah', 'kemendag']",Negatif
"['badai', 'nasib', 'dosen', 'sbm', 'itb']",Negatif
"['presiden', 'joko', 'widodo', 'patut', 'syukur', 'ancam', 'global', 'tumbuh', 'catat', 'kuartal', 'xbc', 'xbc', 'xae', 'xbc', 'xba', 'xae', 'xbb', 'xbc', 'xbb', 'xbc', 'xba']",Negatif
"['ancam', 'kian', 'nyata', 'nasib', 'lapang', 'kerja']",Negatif
"['aman', 'bukti', 'ngeri']",Negatif
"['gelap', 'china', 'beneran', 'invasi', 'taiwan', 'china', 'invasi', 'gua']",Negatif
"['gua', 'suka', 'statement', 'prof', 'kait', 'dampak', 'global', 'kasar', 'ngerasain', 'cerai', 'gapernah', 'meni', 'emang', 'domestik', 'integrasi', 'global']",Negatif
"['negara', 'butuh', 'pokok', 'penuh', 'perintah', 'fokus', 'infrastruktur', 'tani', 'listrik', 'lebih', 'pasok']",Negatif
"['nmaen', 'dongok', 'ndunia', 'aku', 'hebat', 'enkonomi', 'nindonesia', 'hadap', 'global', 'jokowi', 'puji', 'dunia', 'ncuma', 'grombolan', 'dongok', 'nyang', 'mata', 'picekk']",Negatif
"['krisis', 'pangan', 'nmau', 'nmau', 'dolar', 'lejit', 'nmau', 'inflasi', 'nkehidupan', 'desa', 'sahaja', 'real', 'power']",Negatif
"['patut', 'syukur', 'krisis', 'kuartal', 'tumbuh', 'persen']",Negatif
"['orang', 'rame', 'bahas', 'pekan', 'nikah', 'xixixi', 'nhepi', 'wiken', 'ges', 'xbc']",Negatif
"['rakyat', 'usd', 'sbg', 'alat', 'tukar', 'nbiarkan', 'ntidak', 'uras', 'cadang', 'devisa', 'operasi', 'pasar', 'nkita', 'hemat', 'jaga', 'hadap', 'global']",Negatif
"['rupiahanjlokjkwmundur', 'nrupiah', 'anjlok', 'dana', 'asing', 'kabur', 'kuat', 'sistem', 'moneter', 'lawan', 'eksport', 'amerika', 'dunia']",Negatif
"['yup', 'global', 'dampak', 'surga', 'umkm', 'tebar', 'fear', 'takut', 'laku', 'umkm', 'usaha', 'sebenernya', 'picu', 'beneran']",Negatif
"['kecebong', 'bawa']",Negatif
"['gue', 'gue', 'tangkep', 'video', 'kena', 'iya', 'dampak', 'nggak', 'negara', 'indo', 'harga', 'butuh', 'pokok', 'emang', 'harga', 'bensin', 'emang', 'daya', 'beli', 'masyarakat', 'far', 'bagus']",Negatif
"['kunci', 'hindar', 'buat', 'janji', 'naik', 'gaji']",Negatif
"['mimpi', 'bumn', 'dominasi', 'usaha', 'raup', 'untung', 'bangun', 'infrastruktur', 'hedon', 'mesti', 'cerdas', 'cari', 'peluang', 'kerja', 'keras', 'hedon', 'nindef', 'ekspor', 'sawit', 'selamat', 'ancam']",Negatif
"['eropa', 'merana', 'inggris', 'krisis', 'prancis', 'kiamat', 'jerman', 'halaman', 'cnbc', 'opsiin']",Negatif
"['orang', 'radikal', 'bandar', 'sabu', 'judi', 'napakah', 'orang', 'radikal', 'sebab', 'rupiah', 'puruk', 'napakah', 'orang', 'radikal', 'sebab', 'ancam']",Negatif
"['warning', 'ciprat', 'efek', 'biaya', 'infrastruktur', 'sindonews', 'bukanberitabiasa']",Negatif
"['waspada', 'hadap', 'global']",Negatif
"['patut', 'syukur', 'krisis', 'landa', 'dunia', 'ekonomi', 'kuartal', 'tumbuh', 'tinggi', 'negara', 'negara', 'pdiperjuangan', 'bangunlahjiwadanbadannya', 'solidbergerak']",Negatif
"['dpet', 'insight', 'alas', 'perintah', 'kemarin', 'kemarin', 'naikin', 'pajak', 'naikin', 'harga', 'nkatany', 'apbn', 'ttep', 'stabil', 'surplus', 'ttep', 'tahan', 'tengah', 'negara', 'alami', 'ttep', 'tahan', 'ngasih', 'subsidi', 'nkatanya']",Negatif
"['waspada', 'bentuk', 'antisipasi', 'basis', 'metodologi', 'saintifik', 'takut', 'dasar', 'asa', 'contoh', 'pdhal', 'depresi', 'politik', 'kacau', 'balau', 'pandemi', 'global', 'postur', 'ind', 'topang']",Negatif
"['takut', 'pengaruh', 'mana', 'harga', 'jual', 'turun']",Negatif
"['kabar', 'gelap', 'gulir', 'media', 'sosial', 'perintah', 'optimis', 'inflasi', 'tangan']",Negatif
"['kali', 'alami', 'lho']",Negatif
"['ancam', 'nasib', 'proyek', 'infrastruktur', 'lengkapcepatberitanya', 'uang', 'infoproperty', 'property']",Negatif
"['gimana', 'squad', 'bahas', 'agenda']",Negatif
"['ancam', 'nasib', 'proyek', 'infrastruktur']",Negatif
"['ilmu', 'cocologi', 'serang', 'ngerti', 'global', 'wae', 'ora']",Negatif
"['jkw', 'hindar', 'buruk', 'banned', 'krna', 'beliau', 'blg', 'gelap', 'mana', 'sepakbola', 'banned', 'bnyak', 'hilang', 'kerja', 'dampak']",Negatif
"['gejolak', 'global', 'sri', 'mulyani', 'klaim', 'tumbuh', 'ekonomiindonesia', 'ekonomiglobal', 'srimulyani', 'penanamanmodalasing']",Negatif
"['titik', 'terang', 'suram', 'dunia', 'nperekonomian', 'kuartal', 'tumbuh', 'nindonesia', 'patut', 'syukur', 'krisis', 'pdiperjuangan', 'bangunlahjiwadanbadannya', 'solidbergerak']",Negatif
"['prediksi', 'dampak']",Negatif
"['aman', 'salah', 'jokowi', 'drun', 'kabar']",Negatif
"['lepas', 'buzzer', 'militan', 'cundang', 'nampak', 'hati', 'nurani', 'dampak', 'gejolak', 'global', 'salah', 'negara', 'kebal', 'dunia', 'fix', 'nasdrun', 'empaty']",Negatif
"['dukung', 'jokowi', 'pura', 'pura', 'bahagia', 'nindonesia', 'prediksi', 'negara', 'gagal', 'bayar', 'masuk', 'krisis']",Negatif
"['efek', 'china', 'seret']",Negatif
"['perintah', 'waspada', 'ancam', 'global', 'imbas', 'dana', 'proyek', 'infrastruktur']",Negatif
"['kemenkeu', 'waspada', 'laju', 'ekspor', 'ancam', 'global', 'sektor', 'manufaktur', 'perhati', 'negara']",Negatif
